,text,labels,article_name
0,"HEERENVEEN - De animo voor gedroogd groenvoer is vorig jaar opnieuw gestegen. De productie van de veertien drogerijen, ondergebracht in de Vereniging van Nederlandse Groenvoederdrogenjen, steeg in 1985 tot bijna 188.000 ton. In vergelijking met het jaar daarvoor betekent dat een toename van 7000 ton. Niet in de laatste plaats is die groei te danken aan het wat al te regenrijke grasseizoen. „Als wij ooit het nut van ons bestaan hebben bewezen dan gebeurde dat wel in 1985,'1 sprak U.J.Roelofs, voorzitter van de VNG, gisteravond in het Postiljon Motel te Heerenveen tijdens de jaarvergadering. . I Hoe de meteorologische omstandigheden dit jaar ook zullen zijn, de VNG voorziet hoe dan ook een verdere verbetering van de positie van haar leden. „We produceren namelijk iets dat in Europa niet veel voorradig is. Er bestaat nog altijd een tekort aan eiwitproducten,"" aldus Roelofs, die dan ook niet verwacht dat de EG-subsidie op gedroogde groenvoeders spoedig zal verdwijnen. Vorig jaar ontvingen de gezamenlijke drogerijen van de Europese Gemeenschap een subsidie van in totaal 76 miljoen ecu. De VNG-leden betaalden in 1985 een gemiddelde droogprijs van f20,65 per honderd kilo. „Met dergelijke prijzen kunnen wij de concurrentie met inkuilen van gras en de aankoop van krachtvoeder volledig aan,"" aldus de ambtelijk secretaris van de VNG, L.A.M. Elenbaas uit Scherpenisse. Overigens vinden' de gezamenlijke drogerijen dat met name in Nederland het verbruik nog te gering is: vorig jaar 203.000 ton tegen 207.000 ton in 1984. „Dit cijfer zou in de komende vijfjaar met 10.000 ton per jaar moeten en kunnen toenemen, aldus secretaris Elenbaas. Om dat doel te bereiken start de VNG dit voorjaar in samenwerking met de Cebeco Handelsraad een ad-' vertentiecampagne waarin de drogerijproducten bij de veehouders worden aangeprezen. Groot probleem voor de drogers is het zogenaamde asgehalte in het eindproduct. Gemiddeld bevatte een kilo droge stof vorig jaar 172 gram grond, „en dat is echt teveel,"" oordeelde A.Ensing van het Bedrijfslaboratorium Noord-Nederland. Hij betreurde deze nieuwe stijging en vroeg de drogers: „Zijn er geen technische voorzieningen mogelijk om er wat grond uit te krijsen? Probeert u het, (het loont de moeite. Steeds meer groenvoerdrogerijen blijken over te stappen van aardgas op kolen. Weliswaar daalden tussen het tweede kwartaal van 1985 en het tweede kwartaal van dit jaar de aardgasprijzen met twintig cent per kubieke meter, de kolenprijzen daalden mee. „Het stoken van kolen blijft dan pok voordeliger,"" concludeerde secretaris Elenbaas. Landbouwproducten in Wageningen. Ir. H.J.Leutscher van het IBVL informeerde de voerdrogers gisteravond over de stand van zaken. ..Duidelijk is dat de enige kans op gezonde, concurrerende bedrijfsvoering ligt in de overschakeling op een kolenstookinstallatie. Andere brandstoffen lijken voor Nederland vooralsnog niet acceptabel, hetzij vanwege de kosten, hetzij om milieutechnische redenen,"" aldus ir. Leutscher. Nu het overgrote deel van de drogers inmiddels met succes op kolen is overgeschakeld begon ook een intensiever onderzoek naar de mogelijkheden van energiebesparing. Dit onderzoek, gesubsidieerd door het ministerie van economische zaken en uitgestrekt over drie seizoenen, is nog in volle gang. De afronding ervan wordt volgend voorjaar verwacht.",1,DDD_010566039_0349_articletext.xml
1,"Volgend jaar herfst moet het van de EG ook afgelopen zijn met de ""concurrentievervalsing"" via goedkoper gas voor de Nederlandse tuinbouw. Een aantal tuinders begon daarom onlangs; aan voorlopig misschien wel het laatste stookseizoen met aardgas. Op dat ogenblik woedde de SSM-kolencampagne. Resultaat: „Tientallen . telefoontjes van tuinders om inlichtingen en offertes. En het worden er elke dag méér."" Een bloemkwekerij in Aalsmeer plaatste onlangs een order voor de levering van 30 ton kolen, elke twee weken. Nederland J verstookt momenteel jaarlijks drie. miljoen ton — geïmporteerde — kolen. Rond het jaar 2000 zal het kolenverbruik het' tienvoudige zijn van dat van nu, meent de Energienota van het vorige kabinet-Van Agt. Hoogovens, kolencentrales,...... conservenfabriekjes en. de f rites-voorbakker die van de dure olie af wil maar ook de tuinders worden steeds interessanter als afnemer voor de brandstof fenhandel. .Tuinders . stoken . veel in pieken, ""een paar. dagen voordat hun waar aan de veiling een goede prijs kan opleveren, maar dan ook écht goed."" Kolenverkoper > SSM. schat. ""een beetje tuinder goed voor een jaarverbruik van duizend ton"". Ken gat in de markt, aldus de maatschappij, ""van nu al ettelijke miljoenen"".';',",0,DDD_010961006_1027_articletext.xml
2,"Maar waar zitten de klanten voor het aardgas dat extra verkocht zal moeten worden? Van den Biggelaar: ~We denken in dit verband aan levering van aardgas aan de industrie, aan elektriciteitsbedrijven waar men nu nog olie en kolen gebruikt."" De elektriciteitscentrales kunnen zonder meer overschakelen op aardgas, aldus Van den Biggelaar die eraan toevoegt dat dit ook nog bijzonder nuttig zou zijm uit milieutechnische overwegingen. „Aardgas is namelijk veel schoner dan kolen of stookolie... "" Bovendien blijkt aardgas een prima brandstof te zijn voor warmtekracht koppeling zoals dat in de stadsverwarming gebruikelijk is. De FNV-medewerker is het beslist oneens met Van der Stee die maar volhoudt dat er geen kopers zouden zijn. „De industrieën in het Eemsmondgebied, op de Maasvlakte denken er ernstig over in de naaste toekomst over te schakelen op kolengas. Daarvoor wil men best investeren... Ik zou denken, aardgas kan ook in die industrieën gebruikt worden. De angst dat er geen afzet te vinden zou zijn is daarom op zn zachtst gezegd, niet erg overuigend"", aldus FNVmedewerker Ad van den Biggelaar.",2,DDD_010377689_0066_articletext.xml
3,"Maar waar zitten de klanten voor het aardgas dat extra verkocht zal moeten worden? Van den Biggelaar: ~We denken in dit verband aan levering van aardgas aan de industrie, aan elektriciteitsbedrijven waar men nu nog olie en kolen gebruikt."" De elektriciteitscentrales kunnen zonder meer overschakelen op aardgas, aldus Van den Biggelaar die eraan toevoegt dat dit ook nog bijzonder nuttig zou zijm uit milieutechnische overwegingen. „Aardgas is namelijk veel schoner dan kolen of stookolie... "" Bovendien blijkt aardgas een prima brandstof te zijn voor warmtekracht koppeling zoals dat in de stadsverwarming gebruikelijk is. De FNV-medewerker is het beslist oneens met Van der Stee die maar volhoudt dat er geen kopers zouden zijn. „De industrieën in het Eemsmondgebied, op de Maasvlakte denken er ernstig over in de naaste toekomst over te schakelen op kolengas. Daarvoor wil men best investeren... Ik zou denken, aardgas kan ook in die industrieën gebruikt worden. De angst dat er geen afzet te vinden zou zijn is daarom op zn zachtst gezegd, niet erg overuigend"", aldus FNVmedewerker Ad van den Biggelaar.",2,DDD_010377689_0066_articletext.xml
4,"Maar waar zitten de klanten voor het aardgas dat extra verkocht zal moeten worden? Van den Biggelaar: ~We denken in dit verband aan levering van aardgas aan de industrie, aan elektriciteitsbedrijven waar men nu nog olie en kolen gebruikt."" De elektriciteitscentrales kunnen zonder meer overschakelen op aardgas, aldus Van den Biggelaar die eraan toevoegt dat dit ook nog bijzonder nuttig zou zijm uit milieutechnische overwegingen. „Aardgas is namelijk veel schoner dan kolen of stookolie... "" Bovendien blijkt aardgas een prima brandstof te zijn voor warmtekracht koppeling zoals dat in de stadsverwarming gebruikelijk is. De FNV-medewerker is het beslist oneens met Van der Stee die maar volhoudt dat er geen kopers zouden zijn. „De industrieën in het Eemsmondgebied, op de Maasvlakte denken er ernstig over in de naaste toekomst over te schakelen op kolengas. Daarvoor wil men best investeren... Ik zou denken, aardgas kan ook in die industrieën gebruikt worden. De angst dat er geen afzet te vinden zou zijn is daarom op zn zachtst gezegd, niet erg overuigend"", aldus FNVmedewerker Ad van den Biggelaar.",2,DDD_010377689_0066_articletext.xml
5,"Maar waar zitten de klanten voor het aardgas dat extra verkocht zal moeten worden? Van den Biggelaar: ~We denken in dit verband aan levering van aardgas aan de industrie, aan elektriciteitsbedrijven waar men nu nog olie en kolen gebruikt."" De elektriciteitscentrales kunnen zonder meer overschakelen op aardgas, aldus Van den Biggelaar die eraan toevoegt dat dit ook nog bijzonder nuttig zou zijm uit milieutechnische overwegingen. „Aardgas is namelijk veel schoner dan kolen of stookolie... "" Bovendien blijkt aardgas een prima brandstof te zijn voor warmtekracht koppeling zoals dat in de stadsverwarming gebruikelijk is. De FNV-medewerker is het beslist oneens met Van der Stee die maar volhoudt dat er geen kopers zouden zijn. „De industrieën in het Eemsmondgebied, op de Maasvlakte denken er ernstig over in de naaste toekomst over te schakelen op kolengas. Daarvoor wil men best investeren... Ik zou denken, aardgas kan ook in die industrieën gebruikt worden. De angst dat er geen afzet te vinden zou zijn is daarom op zn zachtst gezegd, niet erg overuigend"", aldus FNVmedewerker Ad van den Biggelaar.",2,DDD_010377689_0066_articletext.xml
6,"Maar dit argument wordt nauwelijks in de strijd gegooid. Niet zó onverstandig. Men zou onmiddellijk tegengeworpen krijgen dat de sector eerst de zaak in eigen huis maar eens moet ordenen. D.w.z. het mes moet zetten in de te royale produktie (tomaten!), dé oorzaak van het dramatisch wegzakken van de veilingprijzen in '82. Met de jongste kritiek op de gastaneven gaat men vooral op de technische toer. Zoals: het gas moet aan de kolenprijs en niet langer aan die van olie worden gekoppeld. Daarmee kom je op het terrein van de binnenlandse politiek. Dat was gisteren ook het geval in Den Haag, waar de veilingwereld zich verzamelde in de algemene vergadering van het Centraal Bureau van de Tuinbouwveilingen. Voorzitter dr. W. H. Kemmers gaf de huidige regeringsploeg een veeg uit de pan. Kijk, bedoelde Kemmers, het is prima dat de overheid het evenwicht wil bewaren tussen gas- en olieprijzen door ze aan elkaar te koppelen. Maar de tuinbouw, werkend met veel energie en gewikkeld in een voortdurende internationale concurrentieslag, wordt veel te zwaar getroffen door zo'n beleid, dat is afgestemd op puur binnenlandse politieke doelstellingen. En waar blijft deze regering met die prachtige plannen om het bedrijfsleven een steuntje in de rug te geven, vroeg de CBT-voorzitter zich af. Concreet: waarom kriigen de elektriciteits-verbruikers wèl bepaalde voordelen en de gas-stokende tuinbouwers niet? „Of zijn die beleidsplannen slechts lippendiensten en omvat het wezenlijke beleid niet meer dan geld inzamelen waar maar geld te halen lijkt te zijn, zonder op de gevolgen te letten?"" Tussen twee haakjes: het gaat er steeds meer op lijken dat de laatste periodieke gasprijsverhoging voor de tuinders — per 1 april — 1 tot 1,5 cent onder de afgesproken 3,4 cent per m 3 zal uitkomen. In verband met de ingewikkelde berekeningsprocedure kan het dejintieve bedrag pas 31 maart worden vastgesteld, aldus een woordvoerder van het Landbouwschap. Dr. Kemmers' beeld van de nabije tuinbouwtoekomst: een neiging tot steeds grotere Europese oogsten, een min of meer stabiele vraag, overal een aanhoudende neerwaartse druk op opbrengst prijzen,, rentabiliteit en Inkomen. Er zullen meer uitvallers zijn dan beginners, concludeerde hij. Wil de zo sterk export-afhankelijke Nederlandse tuinbouw overleven, zal de concurrentiekracht hier sneller moeten worden opgevoerd dan bij de bedrijven aie dichter bij onze (buitenlandse) afzetgebieden zijn gevestigd. Juist nu, in slechte jaren, blijven investeren, energieverbruik en arbeidskosten blijven terugdrukken. „Een moeilijke weg,"" zei de CBTvoorzitter, „maar er is geen andere."" In feite is er maar één doelstelling: handhaving van de voorsprong in kwaliteit, assortiment en service. Want duidelijk is wel dat Nederland in een pure prijzenslag volkomen kopje onder zou gaan. Zeker zolang werkelijk profijt van een van onze weinige natuurlijke rijkdommen, het aardgas, op weerstand blijft stuiten. Is het niet van Haagse politici, dan is het wel van Europese tuinbouwcollega's. Daarentegen zijn Nederlandse toespelingen op een heffing op het zo overvloedige Zuideuropese zonlicht in Brussel allang afgedaan als oubollige grappemakerij. Het is daarom niet verwonderlijk dat onze agrarische bedrijfstak — in dit geval door Braks persoonlijk aangevoerd — totaal geen behoefte (meer) heeft aan Spanje's gezelschap in de EG.",0,DDD_011205606_0294_articletext.xml
7,"In de Nederlandse centrales wordt vooral olie (41 procent) en'aardgas (34 procent) gestookt. Kolen, als brandstof voor elektriciteitsopwekking, nemen 21 procent voor hun rekening en uranium (kernenergie) 4 procent. Deze percentages zijn ■ gebaseerd op brandstofverbruikcijfers in het eerste kwartaal van dit jaar. Om een ruimer gebruik van kolen te kunnen maken zijn twee grote elektriciteitscentrales in Geertruidenberg en in Nijmegen nu voor dit doel beschikbaar, terwijl enkele andere voor het gebruik van kolen worden omgebouwd of waar vergaande plannen voor deze overschakeling bestaan.' Het betreft de twee centrales op de Maasvlakte, de centrale in Borssele en de Flevocentrale.",1,DDD_011010583_0318_articletext.xml
8,"[van onze soc.-econ. redactie] DEN HAAG - Het Landbouwschap vindt net onbegrijpelijk dat de Europese Commissie het compromis over de tuinbouw gasprijzen weigert te accepteren, zo heeft het Landbouwschap gisteren laten weten. De tuindersgasprijs, die op het moment belangrijk onder de gasprijs voor de industrie ligt, moet volgens de Europese Commissie versneld worden aangepast. Eerst was het de bedoeling stap voor stap dit verschil weg te werken, zodat in april 1984 de prijzen gelijkgeschakeld zouden zijn. De Europese Commissie wil echter dat in oktober van dit jaar al de bevoor- Mn{ van de Nederlandse tuinders «/jffJopen zal zijn. Met name het Verenigd Koninkrijk en West-Duitsland hebben hierop aangedrongen. De Gasunie en het Landbouwschap bebben weliswaar een compromis Vdacht, dat behelst het verschil voor ijril 1983 weg te werken, maar dit voorstel werd, vooral onder invloed «n West-Duitsland, door de Europee Commissie verworpen. Het Ver«igd Koninkrijk is inmiddels bijgedraaid en gaat wel akkoord met het Nederlandse voorstel. Het Landbouwschap heeft beroep aangetekend bij kl Europese Hof tegen het oorspron- Njke voorstel van aanpassing in 1984. (Aanvankelijk had het Landbouw- gedacht het beroep in te trekken, maar nu het compromisijoorstel ook verworpen is, hand""aaft men het beroep. Het schap is optimistisch over de goede afloop van r Procedure. Het is overigens nog ™et zeker welke procedure gevolgd ïwt worden. De normale rechtsgang ""eemt vaak enkele jaren in beslag, ""tor het Europese Hof kent ook een s<jW kort geding. Hoewel de Europese Commissie niet *• compromis-voorstel van aanpasjjnB in 1983 wil aannemen, is zij wel £r«d met minister De Koning van andbouw rond de tafel te gaan zitten. ""« gesprek tussen minister De Ko""8 en commissaris Dalsager zal prschijnlijk plaatsvinden tijdens het "">niende landbouwberaad op 15 en 16 r3O- De minister zal dan het mPromisvoorstel verdedigen. zal vooral gepraat worden over A handigheidje' in het compromisvrjort 6 waarvan de tuinbouwers Indeel zouden kunnen hebben. In . compromis-voorstel is namelijk h.-°ngen dat de gasprijzen voor de va, gekoppeld worden aan die r «Jwe stookolie. Weliswaar bestaat indu Peling formeel °°k wel b'J de maar de flexibilio)ic aarvan is veel geringer. Nu de op de wereldmarkt aan het v»n h"" 'S' 'Can een snelle aanpassing 'vind BaspriJs aan die van olie de Com![s veel opleveren. De Europese siajt lssie is evenwel weinig enthou- dit voordeeltje. laspri.Versnelde aanpassing van de voori2en betekent een grote klap beu e.Nederlandse tuinbouw. Voor gemiddelde tuinbouwbedrijf komt 'Jsverhoging van een dubbeltje per kubieke meter gas neer op een kostenverhoging op jaarbasis van 50.000 gulden. De tuinders hebben al aangedrongen op steunmaatregelen van de overheid, zoals ook al eerder is gebeurd in de vorm van het sectorprogramma. De regering trok toen 300 miljoen gulden uit voor energiebesparing in de tuinbouw. Nu willen de tuinders dat de overheid soortgelijke maatregelen treft met de extra opbrengsten van de hogere gasprijzen voor de tuinders (ongeveer een half miljard gulden per jaar). Minister De Koning heeft echter al laten weten ~dat het klimaat voor dergelijke nieuwe maatregelen ongunstig is"". Aanvankelijk bestond de vrees bij de tuinders dat, wanneer zij niet akkoord zouden gaan met de hogere «asprijzen, andere EG-lidstaten Nederlandse tuinbouwprodukten zouden gaan boycotten. Het Landbouwschap verwacht echter nog geen maatregelen van de andere lid-staten. De reden daarvoor is dat Nederland tot nu toe aan zijn verplichtingen voldoet (o.m. ervoor zorgen dat het verschil tussen het industrie- en tuindersgas niet groter wordt). Per 1 april aanstaande zal de gasprijs voor de tuinders met twee a drie cent verhoogd worden. Volgens het Landbouwschap wordt de houding van EG-landbouwcommissaris Dalsager vooral beïnvloedt door West-Duitsland, die er het meeste belang bij heeft dat de concurrentiepositie van de Nederlandse tuinbouw verzwakt wordt.",0,DDD_010627708_0108_articletext.xml
9,"UTRECHT — Het partijbestuur van het CDA heeft gisteravond nog geen beslissing genomen over de vraag of er meer kerncentrales in ons land moeten komen. Het partijbestuur wijst een uitbreiding niet principieel af, maar vindt het noodzakelijk dat eerst de discussie in de partij wordt voortgezet. CDA-voorzitter Piet Bukman verklaarde dat gisteravond na afloop van een partijbestuursvergadering. Gediscussieerd werd over een rapport van een werkgroep uit de CDA waarin staat dat het aandeel van kernenergie in de energievoorziening moet worden vergroot. Volgens deze werkgroep is het afvalprobleem van fossiele brandstoffen (kolen, olie etc.) groter dan dat van kernenergie. Het partijbestuur van het CDA vindt dat over een mogelijke uitbreiding van het aantal kerncentrales snel moet worden nagedacht nu het probleem van •' de zure regen steeds groter wordt. \Er zou een terughoudend beleid moeten worden gevoerd ten aanzien van de inzet van steenkool , en aardgas. '■ ■ • ■■- ..'-/",0,DDD_010961859_0194_articletext.xml
