,text,labels,article_name
0,"In plaats van het in reserve houden van gas, ontvangt de Gasunie nu per kubieke meter 'geleased' gas een bepaald bedrag. Het gas wordt via het bestaande leidingermet rechtstreeks naar Oost-Duitsland getransporteerd. De vraag naar gas is in dit gedeelte van de Bondsrepubliek sterk toegenomen vanwege het schone' karakter van de brandstof. Traditioneel werd in de voormalige DDR sterk vervuilende bruinkool gestookt.",2,DDD_010646635_0576_articletext.xml
1,"In plaats van het in reserve houden van gas, ontvangt de Gasunie nu per kubieke meter 'geleased' gas een bepaald bedrag. Het gas wordt via het bestaande leidingermet rechtstreeks naar Oost-Duitsland getransporteerd. De vraag naar gas is in dit gedeelte van de Bondsrepubliek sterk toegenomen vanwege het schone' karakter van de brandstof. Traditioneel werd in de voormalige DDR sterk vervuilende bruinkool gestookt.",2,DDD_010646635_0576_articletext.xml
2,"Het leveren van grote gashoeveelheden past daar echter niet in. De Nederlandse reservepositie laat dat niet toe gezien de binnenlandse verplichtingen van de Gasunie en het belang dat zij hecht aan de bestaande exportrelaties. Een goede oplossing is daarom de voorleverantie door Gasunie, totdat Noorwegen en in een later stadium het GOS in staat zijn Oost-Europa van gas te voorzien. Daarmee wordt bovendien voorkomen dat deze landen zich gedwongen zien te investeren in minder milieuvriendelijke energiebronnen, zoals kolen. Gasunie-directeur Bijl schat dat de totale vraag naar aardgas in Europa tussen nu en 2010 zal stijgen van 400 naar 665 miljard m 3. Driekwart van de vraag zal zich in West-Europa voordoen. De stijgende populariteit van gas wordt behalve door zijn schone karakter (minder CO2-uitstoot) veroorzaakt door het streven van veel landen hun afhankelijkheid van olie te verminderen.",2,DDD_010646635_0576_articletext.xml
3,"Het leveren van grote gashoeveelheden past daar echter niet in. De Nederlandse reservepositie laat dat niet toe gezien de binnenlandse verplichtingen van de Gasunie en het belang dat zij hecht aan de bestaande exportrelaties. Een goede oplossing is daarom de voorleverantie door Gasunie, totdat Noorwegen en in een later stadium het GOS in staat zijn Oost-Europa van gas te voorzien. Daarmee wordt bovendien voorkomen dat deze landen zich gedwongen zien te investeren in minder milieuvriendelijke energiebronnen, zoals kolen. Gasunie-directeur Bijl schat dat de totale vraag naar aardgas in Europa tussen nu en 2010 zal stijgen van 400 naar 665 miljard m 3. Driekwart van de vraag zal zich in West-Europa voordoen. De stijgende populariteit van gas wordt behalve door zijn schone karakter (minder CO2-uitstoot) veroorzaakt door het streven van veel landen hun afhankelijkheid van olie te verminderen.",2,DDD_010646635_0576_articletext.xml
4,"Het leveren van grote gashoeveelheden past daar echter niet in. De Nederlandse reservepositie laat dat niet toe gezien de binnenlandse verplichtingen van de Gasunie en het belang dat zij hecht aan de bestaande exportrelaties. Een goede oplossing is daarom de voorleverantie door Gasunie, totdat Noorwegen en in een later stadium het GOS in staat zijn Oost-Europa van gas te voorzien. Daarmee wordt bovendien voorkomen dat deze landen zich gedwongen zien te investeren in minder milieuvriendelijke energiebronnen, zoals kolen. Gasunie-directeur Bijl schat dat de totale vraag naar aardgas in Europa tussen nu en 2010 zal stijgen van 400 naar 665 miljard m 3. Driekwart van de vraag zal zich in West-Europa voordoen. De stijgende populariteit van gas wordt behalve door zijn schone karakter (minder CO2-uitstoot) veroorzaakt door het streven van veel landen hun afhankelijkheid van olie te verminderen.",2,DDD_010646635_0576_articletext.xml
5,"Het leveren van grote gashoeveelheden past daar echter niet in. De Nederlandse reservepositie laat dat niet toe gezien de binnenlandse verplichtingen van de Gasunie en het belang dat zij hecht aan de bestaande exportrelaties. Een goede oplossing is daarom de voorleverantie door Gasunie, totdat Noorwegen en in een later stadium het GOS in staat zijn Oost-Europa van gas te voorzien. Daarmee wordt bovendien voorkomen dat deze landen zich gedwongen zien te investeren in minder milieuvriendelijke energiebronnen, zoals kolen. Gasunie-directeur Bijl schat dat de totale vraag naar aardgas in Europa tussen nu en 2010 zal stijgen van 400 naar 665 miljard m 3. Driekwart van de vraag zal zich in West-Europa voordoen. De stijgende populariteit van gas wordt behalve door zijn schone karakter (minder CO2-uitstoot) veroorzaakt door het streven van veel landen hun afhankelijkheid van olie te verminderen.",2,DDD_010646635_0576_articletext.xml
6,"Horno heeft in de Streit ums Leben de steun gekregen van een buitenstaander: de Engelsman Michael Gromm. Hij noemt zich schrijver maar is volgens T)oze tongen' een gewone avonturier die iets had met de DDR, geen inreisvisum kreeg en na opheffing van de socialistische staat met de ogen dicht op de kaart prikte en daardoor toevallig in het dorp belandde. Gromm is goed van de tongriem gesneden en heeft - omdat hij met het ooit aangekondigde boek over families uit het naburige Guben nog niet is begonnen - voldoende tijd om originele protesten te bedenken. Zijn laatste vinding: de verkoop van vierkante meters grond aan actiegroepen uit de hele wereld. Opdat het een procedurele klus-van-jewelste zal worden als het ooit tot onteigening voor de bruinkoolwinning mocht komen. Gromm is inmiddels voorzitter van de actiegroep 'Zukunft Guben"" en voert ook de jongerenactiegroep 'Geil auf Horno' (Gek op Homo) aan. Hij is dan ook de man, die de spandoekactie heeft gestimuleerd. Zelf heeft hij het goede voorbeeld gegeven om het kruispunt daarvoor te benutten. De firma Laubag begrijpt niet, waarom Horno en zijn inwoners zo tegensputteren. Betoogd wordt dat de winningsplannen al van 1977 dateren en dat het dorp nu eenmaal midden in het bruinkoolveld is gelegen. Die bruinkool zegt de firma nodig te hebben om van voldoende brandstof verzekerd te zijn voor de nabijgelegen energiecentrale, die als de helft van alle centrales in Duitsland op steenkool is aangewezen. De centrale bij Horno heeft jaarlijks 30 miljoen ton nodig. De winning beslaat een enorm gebied rond het in tweeën gesplitste stadje Guben (de oude kern Gubin ligt in Polen, het nieuwere deel in oud-DDR). Voor de exploratie moet alles maar dan ook alles wijken. Waar de bruinkool is weggehaald, is lange tijd niets meer. Zo moet voor een nieuw delfgebied 3000 hectare bos tegen de vlakte. ""We voeren actie voor het behoud van de regenwouden in Brazilië, maar kappen hier al het hout,"" voert Gromm dan ook aan. Hoewel er nog geen kuub bruinkool onder of bij Horno is weggehaald, ondervinden het dorp en de omgevingen nu al de gevolgen. De banken zijn extra",1,DDD_011020295_0674_articletext.xml
7,"Vooral door verbranding van kolen, gas en olie ontstaat kooldioxyde, welke stof het meest bijdraagt aan he broeikaseffect. Energiebespa* ring moet de oplossing bic den. Een meerderheid van d' raad vindt dat de besparing verder moet gaan dan voorgesteld in de regeringsnota's NMP Plus en iVota Energiebesparing, namelijk een vermindering met twee procent!",0,DDD_010646417_0400_articletext.xml
8,"Duitse onderzoekers hebben vastgesteld dat het ijs op Groenland drie kilometer dik is. In 1989 begonnen medewerkers van de universiteiten van Münster en Braunschweig met een boring in het ijs. Nu hebben zij de rotsbodem bereikt op 3029 meter diepte. Naast deze boring doen de onderzoekers van beide universiteiten, evenals de Utrechtse universiteit, al enkele jaren metingen naar de hoeveelheid sneeuw en ijs die er jaarlijks bijkomt. Zo wil men de samenhang tussen de ijsafzetting en mogelijke klimaatveranderingen bestuderen. Het broeikaseffect staat erg in de belangstelling. Het gaat hier om • opwarming van de aarde door de uitstoot van gassen die onder andere vrijkomen bij de verbranding van gas, olie of kolen. Door deze opwarming zouden de poolkappen kunnen smelten, is een veronderstelling. Maar smelt het ijs en hoe ging dit in het verleden? Dat zijn vragen die men met het onderzoek op Groenland hoopt te beantwoorden. Er is een aanzienlijke hoeveelheid ijs op Groenland. Het gaat om 28 miljoen kubieke kilometer. Indien alle ijs op Groenland smelt, zou de zeespiegel maar liefst zeven meter stijgen. Welke invloed hebben de klimaatveranderingen uit het verleden op de ijsafzettingen in Groenland gehad? Om deze vraag te kunnen beantwoorden moet men precies weten hoeveel sneeuw er jaarlijks is neergekomen en hoeveel er gesmolten is. In de winter verhardt . de sneeuw tot ijs. Op die manier worden de gebeurtenissen van het betreffende jaar als het ware ingevroren gecatalogiseerd. Aan de hand van de boring die de onderzoekers hebben uitgevoerd, kan men 200.000 jaar klimaatgeschiedenis van Groenland reconstrueren. In het ijs zitten gasbellen en stofdeeltjes. Met behulp daarvan kan men de overgang van een warme naar een koude periode vaststellen die 11.000 jaar geleden plaatsvond binnen een korte periode. Ook treft men stofdeeltjes aan van vulkaanuitbarstingen van lang geleden, zoals van de krater Santorini, in het jaar 1645 voor Christus. Naarmate men dieper komt, zijn de 'ijs-jaarringen' steeds dunner door de enorme druk van het bovengelegen ijs. Aan de oppervlakte gaat het om een ijsafzetting van rond dertig centimeter per jaar. De diepste gelegen 700 meter bevatten een periode van 160.000 jaar. De metingen naar de sneeuw- en ijsafzettingen vinden uitsluitend in de zomer plaats. De afgelopen tijd zijn verschillende meetpunten uit eerder onderzoek in 1959 opgegraven. Het ging hier om lange aluminiumpijpen van soms wel twintig meter lengte die in het ijs waren vastgezet. ""Wij deden hard veldwerk onder zeer moeilijke omstandigheden"", zegt professor dr. D. Möller van het Instituut voor Meetkunde van de Universiteit Braunsch' weig. ""Voor dit werk en voor het aanleggen van nieuwe meetpunten hebben wij onderzoekers in de paar daarvoor geschikte weken zo'n 200 kilometer afgelegd door onherbergzaam terrein met ijs vol spleten. Soms waren de oude meetpunten al ondergesneeuwd. Met speciale apparatuur hebben we ze opgezocht en opgegraven, ook al lagen ze vier meter diep"". De eerste resultaten van het on' derzoek van deze zomer laten zien dat de toename van sneeuw op Groenland de afgelopen tientallen jaren redelijk gelijkmatig was: het gaat om vijftien tot dertig centimeter sneeuw per jaar. Op grond van deze eerste gegevens zijn er geen aanwijzingen dat de sneeuwhoeveelheid verandert onder invloed van het klimaat. Een mogelijk broeikaseffect is op Groenland nog niet vastgesteld.",0,DDD_011020094_0491_articletext.xml
9,"Na het ongeluk met de kerncentrale te Tsjernobyl. nu vijfjaar geleden, is de weerstand tegen kernenergie in de Sovjet-Unie enorm toegenomen. Volgens Jury Semjonov. minister van Energieën Elcktficitcil vt»de Sovjet- Unie, zijn de afgelopen vijf jaar slechts vijf van de geplande dertig kerncentrales voltooid. Enkele oudere kerncentrales zijn stilgelegd. De bouw van vijftien kerncentrales is gestopt en twintig geplande kerncentrales komen er niet. Maar sinds Tsjernobyl en de opkomst van de glasnost (openheid), staat de bevolking volgens Semjonov niet alleen vijandig tegen kernenergie, maar tegen bijna alle vormen van energieopwekking. Er is ook verzet tegen waterkracht en tegen de bouw van kolencentrales. De verwachte stijging van het energiegebruik zal hoofdzakelijk door de produktie van meer aardgas worden opgevangen. De belangrijkste energiebronnen voor de Sovjet-Unie zijn olie en gas, die elk goed zijn voor eenderde van het totale energiegebruik, gevolgd door kolen met 20 procent. Waterkracht levert 8 en kernenergie 6 procent van de benodigde energie. In vergelijking met Nederland kent de Sovjet-Unie een laag aandeel in het energiegebruik door de huishoudens en het openbaar vervoer. Het energiegebruik in de bouw en de industrie daarentegen is hoger. Dit komt door de nadruk die de zware industrie sinds de Russische Revolutie van zeventig jaar geleden heeft gekregen. Volgens professor E. Shpilrain van het Instituut voor Hoge Temperaturen in de Sovjet-Unie. is de zware industrie nu eenmaal energie-intensief. Dit is de verklaring voor het feit dat er in de Sovjet-Unie voor iedere gulden aan geproduceerde goederen twee keer zoveel energie nodig is als in West-Europa, stelt Shpilrain Ook wat betreft het elektriciteitsgebruik nemen de bouw en de industrie het grootste deel voor hun rekening, namelijk 52 procent van het totale stroomgebruik. Het aandeel van huishoudens is gering. Indien de bevolking van de Sovjet-Unie eenzelfde hoeveelheid elektrische apparaten in huis zal krijgen als in Nederland normaal is, zal dit een toename van het elektriciteitsgebruik met zich meebrengen. Nieuwe centrales zijn nodig. De bestaande situatie in de clektriciteitssektor is verre van rooskleurig, zegt Shpilrain. Van de centrales die op fossiele brandstoffen draaien, is een kwart zo oud. dat ze aan vervanging toe zijn en beter stilgelegd kunnen worden. Gepland was om veel kerncentrales te bouwen, maar dat gaat niet meer door vanwege het ongeluk met de kerncentrale te Tsjernobyl. De Sovjet-Unie kan in beginsel over zeer veel stroom uit waterkracht beschikken: twintig keer van wat nu wordt opgewekt. In dc jaren vijftig en zestig heeft men een groot aantal waterkrachtcentrales gebouwd in rivieren, die door uitgestrekte vlakken stromen. Door de dammen van de waterkrachtcentrales kwamen grote stukken land onder water te staan. IX bevolking mocht daar met tegen protesteren. Maar nu komende protesten k» en heeft dc publiek opinie zich ook tegen dit soort centrales gekeerd. Voor de toekomstige energievoorziening heeft de Sovjet-Unie twee scenario's gemaakt Daarbi| wordt verondersteld dat men evenveel olie en kolen zal bijven gebruiken als in 1990. Stijging van het energiegebruik wordt opgevangen door meer aardgas in te zetten. Maar dan is er nog een gat In het ene scenario neemt het gebruik van waterkracht toe mei 400 procent en is bovendien veel zonne en windenergie nodig. In het tweede scenario *> uit kernenergie het gal op In heule gevallen kan echter op veel maatschappelijke weerstand gerekend worden lil RMAN DAMVI I D",2,DDD_010567578_0603_articletext.xml
